"date","month","day","quarter","week","am6","am7","am8","am9","am10","am11","pm12","pm1","pm2","pm3","pm4","pm5","pm6","pm7","pm8","pm9","pm10","pm11","total","weekend","covid","closed","day_after_closed","finals_week","dead_week"
2023-08-30,"August","Wednesday","Summer",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2023-08-31,"August","Thursday","Summer",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2023-09-01,"September","Friday","Summer",10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0
2023-09-02,"September","Saturday","Summer",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2023-09-03,"September","Sunday","Summer",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2023-09-04,"September","Monday","Summer",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2023-09-05,"September","Tuesday","Summer",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2023-09-06,"September","Wednesday","Summer",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2023-09-07,"September","Thursday","Summer",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2023-09-08,"September","Friday","Summer",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2023-09-09,"September","Saturday","Summer",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2023-09-10,"September","Sunday","Summer",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2023-09-11,"September","Monday","Summer",12,0,0,0,1,163,100,93,67,56,80,96,106,84,6,0,0,0,0,852,0,0,0,1,0,0
2023-09-12,"September","Tuesday","Summer",12,0,0,0,0,129,92,87,66,55,77,82,119,91,27,0,0,0,0,825,0,0,0,0,0,0
2023-09-13,"September","Wednesday","Summer",12,0,0,0,0,133,111,91,71,63,80,122,145,97,28,0,0,0,0,941,0,0,0,0,0,0
2023-09-14,"September","Thursday","Summer",12,0,0,0,0,143,100,88,64,55,101,102,123,84,23,0,0,0,0,883,0,0,0,0,0,0
2023-09-15,"September","Friday","Summer",12,0,0,0,0,164,117,97,82,69,64,109,110,67,19,0,0,0,0,898,0,0,0,0,0,0
2023-09-16,"September","Saturday","Break",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2023-09-17,"September","Sunday","Break",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2023-09-18,"September","Monday","Break",0,0,0,0,1,256,191,148,130,126,133,208,185,134,14,0,0,0,0,1526,0,0,0,1,0,0
2023-09-19,"September","Tuesday","Break",0,0,0,0,0,238,164,169,149,162,153,165,214,215,35,0,0,0,0,1664,0,0,0,0,0,0
2023-09-20,"September","Wednesday","Break",0,0,0,0,0,251,184,133,165,127,162,196,242,205,41,0,0,0,0,1706,0,0,0,0,0,0
2023-09-21,"September","Thursday","Break",0,0,0,0,0,252,175,184,168,193,206,227,175,225,67,0,0,0,0,1872,0,0,0,0,0,0
2023-09-22,"September","Friday","Break",0,0,0,0,0,490,293,256,225,240,275,337,201,90,0,0,19,1,0,2427,0,0,0,0,0,0
2023-09-23,"September","Saturday","Break",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2023-09-24,"September","Sunday","Break",0,0,0,1,179,135,120,143,193,237,318,344,269,212,153,48,0,0,0,2352,1,0,0,1,0,0
2023-09-25,"September","Monday","Break",0,84,80,131,211,374,428,440,352,435,413,441,409,315,290,169,62,14,0,4648,0,0,0,0,0,0
2023-09-26,"September","Tuesday","Fall",1,206,228,312,368,337,430,273,466,427,474,533,734,526,485,322,115,16,0,6252,0,0,0,0,0,0
2023-09-27,"September","Wednesday","Fall",1,169,202,290,293,346,451,323,376,263,338,434,457,532,380,275,126,23,0,5278,0,0,0,0,0,0
2023-09-28,"September","Thursday","Fall",1,158,175,237,333,260,342,211,411,345,353,399,471,384,312,284,107,22,0,4804,0,0,0,0,0,0
2023-09-29,"September","Friday","Fall",1,86,103,120,165,261,249,319,298,330,375,393,311,236,165,42,0,0,0,3453,0,0,0,0,0,0
2023-09-30,"September","Saturday","Fall",1,0,0,0,169,157,202,199,273,278,228,141,140,176,143,32,0,0,0,2138,1,0,0,0,0,0
2023-10-01,"October","Sunday","Fall",1,0,0,0,127,139,146,156,172,229,232,260,232,241,190,47,0,0,0,2171,1,0,0,0,0,0
2023-10-02,"October","Monday","Fall",1,164,173,255,272,289,405,339,364,298,355,396,468,588,381,332,158,26,0,5263,0,0,0,0,0,0
2023-10-03,"October","Tuesday","Fall",2,194,213,245,339,321,390,270,445,356,386,431,573,495,451,274,117,25,0,5525,0,0,0,0,0,0
2023-10-04,"October","Wednesday","Fall",2,164,187,241,276,291,377,315,302,268,327,383,424,515,374,269,134,21,0,4868,0,0,0,0,0,0
2023-10-05,"October","Thursday","Fall",2,143,159,218,283,257,321,201,346,282,316,307,360,428,312,230,143,21,0,4327,0,0,0,0,0,0
2023-10-06,"October","Friday","Fall",2,82,89,153,155,240,286,280,269,302,312,373,290,249,159,50,0,0,0,3290,0,0,0,0,0,0
2023-10-07,"October","Saturday","Fall",2,0,0,0,160,152,174,186,197,201,160,210,135,137,117,57,0,0,0,1886,1,0,0,0,0,0
2023-10-08,"October","Sunday","Fall",2,0,0,0,102,116,141,152,174,162,177,197,160,167,179,56,0,0,0,1783,1,0,0,0,0,0
2023-10-09,"October","Monday","Fall",2,119,162,213,231,237,321,268,311,236,340,410,407,512,363,350,202,19,0,4712,0,0,0,0,0,0
2023-10-10,"October","Tuesday","Fall",3,148,190,194,275,273,353,231,349,316,318,375,401,464,348,249,124,13,0,4621,0,0,0,0,0,0
2023-10-11,"October","Wednesday","Fall",3,134,144,197,213,252,319,260,270,244,284,309,389,465,322,239,117,20,0,4178,0,0,0,0,0,0
2023-10-12,"October","Thursday","Fall",3,132,129,177,229,225,265,186,312,285,293,332,385,389,343,138,86,24,0,3930,0,0,0,0,0,0
2023-10-13,"October","Friday","Fall",3,77,66,108,152,193,192,192,194,180,223,275,297,189,134,33,0,0,0,2505,0,0,0,0,0,0
2023-10-14,"October","Saturday","Fall",3,0,0,0,132,133,95,116,87,112,97,188,214,127,118,31,0,0,0,1450,1,0,0,0,0,0
2023-10-15,"October","Sunday","Fall",3,0,0,0,90,82,114,127,184,182,145,182,241,210,186,45,0,0,0,1788,1,0,0,0,0,0
2023-10-16,"October","Monday","Fall",3,113,142,171,213,247,322,294,339,276,323,406,443,495,398,355,196,45,0,4785,0,0,0,0,0,0
2023-10-17,"October","Tuesday","Fall",4,158,169,224,334,254,358,211,369,332,318,383,516,519,458,293,137,19,0,5052,0,0,0,0,0,0
2023-10-18,"October","Wednesday","Fall",4,123,159,206,252,255,319,295,285,256,265,313,435,549,367,268,133,31,0,4511,0,0,0,0,0,0
2023-10-19,"October","Thursday","Fall",4,121,146,162,242,270,261,189,272,266,324,320,350,414,285,198,144,17,0,3981,0,0,0,0,0,0
2023-10-20,"October","Friday","Fall",4,83,84,94,135,188,196,215,214,235,258,308,282,172,129,25,0,0,0,2618,0,0,0,0,0,0
2023-10-21,"October","Saturday","Fall",4,0,0,0,122,61,66,69,72,68,74,110,130,99,65,16,0,0,0,952,1,0,0,0,0,0
2023-10-22,"October","Sunday","Fall",4,0,0,0,148,93,141,187,173,180,208,275,191,170,115,41,0,0,0,1922,1,0,0,0,0,0
2023-10-23,"October","Monday","Fall",4,148,136,207,236,259,333,311,344,243,362,345,411,522,388,304,238,31,0,4818,0,0,0,0,0,0
2023-10-24,"October","Tuesday","Fall",5,137,203,229,304,256,353,245,331,355,308,341,425,454,379,262,153,25,0,4760,0,0,0,0,0,0
2023-10-25,"October","Wednesday","Fall",5,113,159,205,227,255,314,299,293,180,269,317,360,466,339,217,133,12,0,4158,0,0,0,0,0,0
2023-10-26,"October","Thursday","Fall",5,103,145,172,247,255,278,199,336,274,302,289,312,350,276,136,108,18,0,3800,0,0,0,0,0,0
2023-10-27,"October","Friday","Fall",5,73,59,88,131,193,194,199,195,250,231,320,248,137,83,16,0,0,0,2420,0,0,0,0,0,0
2023-10-28,"October","Saturday","Fall",5,0,0,0,84,102,105,121,112,114,157,156,189,120,83,20,0,0,0,1363,1,0,0,0,0,0
2023-10-29,"October","Sunday","Fall",5,0,0,0,67,64,91,160,144,176,126,159,183,168,102,32,0,0,0,1472,1,0,0,0,0,0
2023-10-30,"October","Monday","Fall",5,129,117,157,179,211,256,256,303,216,316,348,360,428,329,238,166,29,0,4042,0,0,0,0,0,0
2023-10-31,"October","Tuesday","Fall",6,128,135,178,258,248,325,206,353,326,327,358,454,412,255,129,75,15,0,4182,0,0,0,0,0,0
2023-11-01,"November","Wednesday","Fall",6,102,128,173,178,234,289,291,272,236,274,361,461,456,407,256,109,31,0,4258,0,0,0,0,0,0
2023-11-02,"November","Thursday","Fall",6,113,124,178,265,273,298,218,355,297,301,364,366,420,481,253,123,19,0,4448,0,0,0,0,0,0
2023-11-03,"November","Friday","Fall",6,75,82,87,138,206,243,205,225,336,307,380,303,231,143,40,0,0,0,3002,0,0,0,0,0,0
2023-11-04,"November","Saturday","Fall",6,0,0,0,125,115,114,101,81,85,112,101,78,115,111,34,0,0,0,1172,1,0,0,0,0,0
2023-11-05,"November","Sunday","Fall",6,0,0,0,137,141,153,246,194,234,191,214,217,197,160,43,0,0,0,2127,1,0,0,0,0,0
2023-11-06,"November","Monday","Fall",6,112,161,207,260,259,303,287,331,253,311,382,524,480,392,249,175,19,0,4715,0,0,0,0,0,0
2023-11-07,"November","Tuesday","Fall",7,153,183,211,309,277,338,214,358,355,312,451,528,489,419,264,179,26,0,5066,0,0,0,0,0,0
2023-11-08,"November","Wednesday","Fall",7,127,154,219,251,256,310,275,291,271,286,346,420,461,369,283,172,33,0,4524,0,0,0,0,0,0
2023-11-09,"November","Thursday","Fall",7,117,139,199,268,237,280,175,300,292,322,382,339,414,298,200,97,20,0,4079,0,0,0,0,0,0
2023-11-10,"November","Friday","Fall",7,50,49,93,122,209,209,205,189,233,247,268,178,156,106,34,0,0,0,2348,0,0,0,0,0,0
2023-11-11,"November","Saturday","Fall",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2023-11-12,"November","Sunday","Fall",7,0,0,0,109,120,173,165,203,205,232,194,177,197,112,33,0,0,0,1920,1,0,0,1,0,0
2023-11-13,"November","Monday","Fall",7,102,133,193,209,197,316,268,319,239,319,403,462,408,352,296,217,32,0,4465,0,0,0,0,0,0
2023-11-14,"November","Tuesday","Fall",8,141,142,175,288,248,311,212,328,320,335,352,444,454,400,223,169,26,0,4568,0,0,0,0,0,0
2023-11-15,"November","Wednesday","Fall",8,100,141,158,230,255,340,283,307,223,303,331,455,409,349,236,186,34,0,4340,0,0,0,0,0,0
2023-11-16,"November","Thursday","Fall",8,146,108,146,222,260,265,202,324,309,244,338,326,341,328,229,158,18,0,3964,0,0,0,0,0,0
2023-11-17,"November","Friday","Fall",8,86,65,92,135,228,172,218,235,293,244,303,323,235,127,48,1,0,0,2806,0,0,0,0,0,0
2023-11-18,"November","Saturday","Fall",8,0,0,0,131,116,147,153,148,153,170,161,139,127,137,19,0,0,0,1601,1,0,0,0,0,0
2023-11-19,"November","Sunday","Fall",8,0,0,3,99,108,112,156,200,254,185,209,184,163,134,40,0,0,0,1847,1,0,0,0,0,0
2023-11-20,"November","Monday","Fall",8,99,123,160,181,214,262,230,258,253,270,337,411,362,222,200,159,20,0,3762,0,0,0,0,0,0
2023-11-21,"November","Tuesday","Fall",9,100,125,157,190,190,241,165,272,248,251,265,277,204,132,0,0,0,0,2818,0,0,0,0,0,0
2023-11-22,"November","Wednesday","Fall",9,52,75,96,136,165,202,159,153,130,125,137,139,96,22,0,0,0,0,1687,0,0,0,0,0,0
2023-11-23,"November","Thursday","Fall",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-24,"November","Friday","Fall",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2023-11-25,"November","Saturday","Fall",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2023-11-26,"November","Sunday","Fall",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2023-11-27,"November","Monday","Fall",9,104,139,196,215,252,333,257,335,240,307,402,402,438,318,225,150,18,0,4331,0,0,0,1,0,1
2023-11-28,"November","Tuesday","Fall",10,116,158,211,260,290,334,219,348,329,351,370,511,418,274,220,114,20,0,4543,0,0,0,0,0,1
2023-11-29,"November","Wednesday","Fall",10,100,119,180,240,232,346,268,297,304,323,344,426,448,296,200,142,25,0,4290,0,0,0,0,0,1
2023-11-30,"November","Thursday","Fall",10,78,107,171,232,229,277,176,297,310,291,313,402,296,256,137,106,19,0,3699,0,0,0,0,0,1
2023-12-01,"December","Friday","Fall",10,45,63,83,145,224,194,242,266,244,263,198,119,77,61,8,0,0,0,2232,0,0,0,0,0,1
2023-12-02,"December","Saturday","Fall",10,0,0,0,133,132,145,167,182,185,240,229,186,114,112,41,0,0,0,1866,1,0,0,0,0,1
2023-12-03,"December","Sunday","Fall",10,0,0,2,127,111,114,180,145,161,191,208,205,195,152,43,0,0,0,1834,1,0,0,0,0,1
2023-12-04,"December","Monday","Fall",10,75,58,79,140,177,252,221,228,256,224,320,383,334,124,0,0,0,0,2872,0,0,0,0,1,0
2023-12-05,"December","Tuesday","Fall",11,63,93,94,125,160,182,157,188,174,202,354,409,375,106,0,0,0,0,2682,0,0,0,0,1,0
2023-12-06,"December","Wednesday","Fall",11,54,72,74,89,99,151,146,152,163,230,278,301,300,63,0,0,0,0,2172,0,0,0,0,1,0
2023-12-07,"December","Thursday","Fall",11,48,52,69,72,84,128,150,160,154,168,223,230,155,33,0,0,0,0,1726,0,0,0,0,1,0
2023-12-08,"December","Friday","Fall",11,29,45,48,73,107,134,93,97,124,113,153,42,0,0,0,0,0,0,1059,0,0,0,0,1,0
2023-12-09,"December","Saturday","Break",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2023-12-10,"December","Sunday","Break",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2023-12-11,"December","Monday","Break",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2023-12-12,"December","Tuesday","Break",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2023-12-13,"December","Wednesday","Break",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2023-12-14,"December","Thursday","Break",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2023-12-15,"December","Friday","Break",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2023-12-16,"December","Saturday","Break",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2023-12-17,"December","Sunday","Break",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2023-12-18,"December","Monday","Break",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2023-12-19,"December","Tuesday","Break",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
